,GAME_DATE,Player_Name,MATCHUP,PTS_PROP,REB_PROP,AST_PROP,BLK_PROP,STL_PROP,3PTS_PROP,PRA_PROP,PR_PROP,PA_PROP,RA_PROP,Player_ID,SEASON_ID
12549,2022-12-28,Cole Anthony,ORL @ DET,,,,,0.5,,,,,,1630175.0,22022
12550,2022-12-28,Dejounte Murray,ATL vs. BKN,,,,0.5,1.5,,,,,,1627749.0,22022
12551,2022-12-28,Yuta Watanabe,BKN @ ATL,,,,,,1.5,,,,,1629139.0,22022
12552,2022-12-29,Julius Randle,NYK @ SAS,31.5,,4.5,,0.5,2.5,47.5,,36.5,15.5,203944.0,22022
12553,2022-12-29,Mason Plumlee,CHA vs. OKC,9.5,10.5,,0.5,0.5,,22.5,20.5,12.5,,203486.0,22022
12554,2022-12-29,Darius Garland,CLE @ IND,20.5,2.5,8.5,0.5,,2.5,31.5,23.5,28.5,11.5,1629636.0,22022
12555,2022-12-29,LaMelo Ball,CHA vs. OKC,23.5,5.5,7.5,,1.5,3.5,,29.5,30.5,,1630163.0,22022
12556,2022-12-29,Christian Wood,DAL vs. HOU,19.5,9.5,1.5,1.5,0.5,,30.5,29.5,21.5,,1626174.0,22022
12557,2022-12-29,Luguentz Dort,OKC @ CHA,13.5,3.5,,,0.5,1.5,,18.5,16.5,6.5,1629652.0,22022
12558,2022-12-29,Kawhi Leonard,LAC @ BOS,20.5,6.5,3.5,0.5,0.5,1.5,30.5,27.5,24.5,10.5,202695.0,22022
12559,2022-12-29,Dillon Brooks,MEM @ TOR,15.5,3.5,2.5,0.5,0.5,1.5,,19.5,18.5,5.5,1628415.0,22022
12560,2022-12-29,Ja Morant,MEM @ TOR,25.5,6.5,8.5,0.5,0.5,1.5,40.5,32.5,34.5,15.5,1629630.0,22022
12561,2022-12-29,Spencer Dinwiddie,DAL vs. HOU,15.5,3.5,4.5,0.5,0.5,2.5,,19.5,,8.5,203915.0,22022
12562,2022-12-29,Evan Mobley,CLE @ IND,14.5,9.5,2.5,1.5,0.5,0.5,26.5,23.5,17.5,11.5,1630596.0,22022
12563,2022-12-29,Al Horford,BOS vs. LAC,9.5,5.5,2.5,0.5,0.5,1.5,17.5,15.5,12.5,9.5,201143.0,22022
12564,2022-12-29,Marcus Morris Sr.,LAC @ BOS,10.5,4.5,0.5,0.5,0.5,1.5,16.5,15.5,12.5,5.5,202694.0,22022
12565,2022-12-29,Mitchell Robinson,NYK @ SAS,9.5,10.5,0.5,1.5,0.5,,20.5,19.5,10.5,11.5,1629011.0,22022
12566,2022-12-29,Paul George,LAC @ BOS,21.5,6.5,4.5,,,2.5,32.5,29.5,27.5,10.5,202331.0,22022
12567,2022-12-29,Reggie Jackson,LAC @ BOS,9.5,,2.5,0.5,0.5,1.5,,13.5,13.5,,202704.0,22022
12568,2022-12-29,Tyus Jones,MEM @ TOR,6.5,1.5,,0.5,0.5,0.5,,,,,1626145.0,22022
12569,2022-12-29,Terry Rozier,CHA vs. OKC,20.5,4.5,4.5,,0.5,,29.5,24.5,24.5,8.5,1626179.0,22022
12570,2022-12-29,Shai Gilgeous-Alexander,OKC @ CHA,30.5,5.5,5.5,0.5,1.5,1.5,42.5,36.5,37.5,11.5,1628983.0,22022
12571,2022-12-29,Luka Doncic,DAL vs. HOU,32.5,8.5,8.5,0.5,1.5,3.5,50.5,41.5,41.5,17.5,1629029.0,22022
12572,2022-12-29,OG Anunoby,TOR vs. MEM,18.5,5.5,2.5,0.5,1.5,1.5,26.5,24.5,22.5,8.5,,22022
12573,2022-12-29,Kevin Love,CLE @ IND,8.5,5.5,1.5,0.5,0.5,1.5,,,,7.5,201567.0,22022
12574,2022-12-29,Jarrett Allen,CLE @ IND,13.5,,1.5,,0.5,,,,15.5,,1628386.0,22022
12575,2022-12-29,Jeremy Sochan,SAS vs. NYK,11.5,,3.5,,0.5,0.5,,,,,1631110.0,22022
12576,2022-12-29,P.J. Washington,CHA vs. OKC,14.5,4.5,1.5,1.5,0.5,1.5,,19.5,16.5,7.5,1629023.0,22022
12577,2022-12-29,Nicolas Batum,LAC @ BOS,5.5,3.5,0.5,,0.5,1.5,11.5,10.5,7.5,,201587.0,22022
12578,2022-12-29,Donovan Mitchell,CLE @ IND,28.5,3.5,4.5,0.5,1.5,3.5,35.5,31.5,31.5,,1628378.0,22022
12579,2022-12-29,Jaren Jackson Jr.,MEM @ TOR,13.5,,0.5,1.5,0.5,1.5,20.5,20.5,14.5,6.5,1628991.0,22022
12580,2022-12-29,Scottie Barnes,TOR vs. MEM,15.5,7.5,5.5,0.5,0.5,0.5,27.5,24.5,,13.5,1630567.0,22022
12581,2022-12-29,Santi Aldama,MEM @ TOR,6.5,3.5,0.5,0.5,0.5,0.5,11.5,10.5,7.5,4.5,1630583.0,22022
12582,2022-12-29,Quentin Grimes,NYK @ SAS,16.5,4.5,2.5,,0.5,2.5,23.5,19.5,19.5,7.5,1629656.0,22022
12583,2022-12-29,Jalen McDaniels,CHA vs. OKC,,,1.5,,0.5,,,15.5,,,1629667.0,22022
12584,2022-12-29,Josh Giddey,OKC @ CHA,15.5,8.5,5.5,,0.5,0.5,30.5,24.5,21.5,14.5,1630581.0,22022
12585,2022-12-29,Marcus Smart,BOS vs. LAC,10.5,3.5,7.5,0.5,1.5,1.5,21.5,14.5,18.5,10.5,203935.0,22022
12586,2022-12-29,Jayson Tatum,BOS vs. LAC,31.5,7.5,3.5,0.5,1.5,3.5,42.5,39.5,35.5,12.5,1628369.0,22022
12587,2022-12-29,Tre Jones,SAS vs. NYK,13.5,3.5,5.5,0.5,1.5,0.5,23.5,18.5,19.5,9.5,1630200.0,22022
12588,2022-12-29,Jaylen Brown,BOS vs. LAC,27.5,6.5,3.5,,,2.5,36.5,34.5,30.5,10.5,1627759.0,22022
12589,2022-12-29,Eric Gordon,HOU @ DAL,11.5,1.5,2.5,0.5,0.5,1.5,15.5,13.5,13.5,3.5,201569.0,22022
12590,2022-12-29,Norman Powell,LAC @ BOS,13.5,2.5,1.5,0.5,0.5,1.5,17.5,16.5,14.5,3.5,1626181.0,22022
12591,2022-12-29,Brandon Clarke,MEM @ TOR,9.5,5.5,0.5,0.5,,,,14.5,10.5,6.5,1629634.0,22022
12592,2022-12-29,Kenyon Martin Jr.,HOU @ DAL,9.5,,,,,0.5,,,10.5,,1630231.0,22022
12593,2022-12-29,Tyrese Haliburton,IND vs. CLE,18.5,3.5,10.5,,1.5,2.5,30.5,21.5,,12.5,1630169.0,22022
12594,2022-12-29,Pascal Siakam,TOR vs. MEM,25.5,8.5,7.5,0.5,0.5,1.5,42.5,34.5,34.5,16.5,1627783.0,22022
12595,2022-12-29,Ivica Zubac,LAC @ BOS,,10.5,0.5,0.5,0.5,,,,,10.5,1627826.0,22022
12596,2022-12-29,Derrick White,BOS vs. LAC,10.5,3.5,3.5,0.5,0.5,1.5,17.5,14.5,14.5,,1628401.0,22022
12597,2022-12-29,Doug McDermott,SAS vs. NYK,10.5,1.5,1.5,0.5,0.5,1.5,13.5,12.5,11.5,3.5,203926.0,22022
12598,2022-12-29,Tim Hardaway Jr.,DAL vs. HOU,16.5,3.5,,0.5,0.5,3.5,21.5,20.5,17.5,5.5,203501.0,22022
12599,2022-12-29,Gordon Hayward,CHA vs. OKC,,4.5,,,0.5,,,,,8.5,202330.0,22022
12600,2022-12-29,John Wall,LAC @ BOS,,,,0.5,0.5,0.5,,,,5.5,202322.0,22022
12601,2022-12-29,Tari Eason,HOU @ DAL,7.5,,0.5,,0.5,0.5,12.5,11.5,8.5,,1631106.0,22022
12602,2022-12-29,Jakob Poeltl,SAS vs. NYK,11.5,8.5,2.5,,0.5,,23.5,20.5,14.5,10.5,1627751.0,22022
12603,2022-12-29,Kevin Porter Jr.,HOU @ DAL,17.5,5.5,5.5,,1.5,1.5,28.5,23.5,23.5,10.5,1629645.0,22022
12604,2022-12-29,Caris LeVert,CLE @ IND,,2.5,2.5,0.5,0.5,0.5,,,,,1627747.0,22022
12605,2022-12-29,Keldon Johnson,SAS vs. NYK,21.5,4.5,2.5,0.5,0.5,2.5,29.5,26.5,24.5,7.5,1629640.0,22022
12606,2022-12-29,Jabari Smith Jr.,HOU @ DAL,12.5,7.5,1.5,0.5,0.5,1.5,21.5,19.5,13.5,8.5,1631095.0,22022
12607,2022-12-29,Steven Adams,MEM @ TOR,,10.5,1.5,0.5,0.5,,20.5,18.5,,,203500.0,22022
12608,2022-12-29,Jalen Green,HOU @ DAL,21.5,4.5,3.5,0.5,0.5,1.5,28.5,25.5,24.5,,1630224.0,22022
12609,2022-12-29,Buddy Hield,IND vs. CLE,15.5,,2.5,,,3.5,23.5,,,,1627741.0,22022
12610,2022-12-29,Myles Turner,IND vs. CLE,14.5,7.5,1.5,1.5,0.5,,23.5,22.5,16.5,9.5,1626167.0,22022
12611,2022-12-29,Alperen Sengun,HOU @ DAL,,8.5,2.5,0.5,0.5,0.5,25.5,22.5,16.5,11.5,1630578.0,22022
12612,2022-12-29,Jalen Williams,OKC @ CHA,12.5,,3.5,,0.5,0.5,20.5,16.5,15.5,7.5,1631114.0,22022
12613,2022-12-29,Lamar Stevens,CLE @ IND,7.5,4.5,0.5,,,0.5,13.5,,8.5,5.5,1630205.0,22022
12614,2022-12-29,Immanuel Quickley,NYK @ SAS,,4.5,,0.5,0.5,2.5,,,,,1630193.0,22022
12615,2022-12-30,Jusuf Nurkic,POR @ GSW,8.5,6.5,1.5,0.5,0.5,0.5,17.5,24.5,,,203994.0,22022
12616,2022-12-30,Rudy Gobert,MIN @ MIL,7.5,6.5,0.5,,0.5,,,24.5,,,203497.0,22022
12617,2022-12-30,James Harden,PHI @ NOR,19.5,,10.5,0.5,,2.5,,,,,201935.0,22022
12618,2022-12-30,Jonas Valanciunas,NOR vs. PHI,13.5,9.5,1.5,0.5,,0.5,24.5,,15.5,11.5,202685.0,22022
12619,2022-12-30,Zach LaVine,CHI vs. DET,22.5,4.5,4.5,0.5,0.5,2.5,31.5,26.5,27.5,8.5,203897.0,22022
12620,2022-12-30,Joel Embiid,PHI @ NOR,30.5,,,1.5,1.5,1.5,,,,,203954.0,22022
12621,2022-12-30,Tyler Herro,MIA @ DEN,20.5,4.5,3.5,0.5,0.5,2.5,29.5,25.5,24.5,9.5,1629639.0,22022
12622,2022-12-30,Nikola Vucevic,CHI vs. DET,16.5,9.5,2.5,0.5,0.5,1.5,,26.5,19.5,12.5,202696.0,22022
12623,2022-12-30,Jimmy Butler,MIA @ DEN,20.5,6.5,4.5,0.5,1.5,0.5,31.5,26.5,25.5,11.5,202710.0,22022
12624,2022-12-30,Bam Adebayo,MIA @ DEN,19.5,8.5,,0.5,1.5,,32.5,29.5,,,1628389.0,22022
12625,2022-12-30,Kyle Lowry,MIA @ DEN,12.5,3.5,,0.5,0.5,2.5,,16.5,18.5,9.5,200768.0,22022
12626,2022-12-30,Nikola Jokic,DEN vs. MIA,23.5,11.5,8.5,0.5,1.5,0.5,,,,,203999.0,22022
12627,2022-12-30,Paolo Banchero,ORL vs. WAS,23.5,8.5,4.5,0.5,0.5,1.5,36.5,31.5,27.5,12.5,1631094.0,22022
12628,2022-12-30,Dennis Schroder,LAL @ ATL,12.5,2.5,3.5,0.5,0.5,,18.5,15.5,16.5,6.5,203471.0,22022
12629,2022-12-30,Franz Wagner,ORL vs. WAS,,5.5,3.5,0.5,0.5,1.5,31.5,,,8.5,1630532.0,22022
12630,2022-12-30,DeMar DeRozan,CHI vs. DET,26.5,5.5,4.5,,0.5,0.5,37.5,32.5,31.5,10.5,201942.0,22022
12631,2022-12-30,Tobias Harris,PHI @ NOR,14.5,5.5,1.5,0.5,0.5,1.5,,20.5,,,202699.0,22022
12632,2022-12-30,Patrick Beverley,LAL @ ATL,7.5,3.5,,0.5,0.5,1.5,14.5,12.5,11.5,,201976.0,22022
12633,2022-12-30,Markelle Fultz,ORL vs. WAS,15.5,5.5,,0.5,1.5,,,20.5,23.5,,1628365.0,22022
12634,2022-12-30,Michael Porter Jr.,DEN vs. MIA,15.5,6.5,1.5,0.5,0.5,2.5,23.5,22.5,17.5,7.5,1629008.0,22022
12635,2022-12-30,De'Aaron Fox,SAC vs. UTH,24.5,4.5,5.5,0.5,0.5,,34.5,29.5,30.5,10.5,1628368.0,22022
12636,2022-12-30,Dejounte Murray,ATL vs. LAL,20.5,5.5,5.5,0.5,1.5,1.5,32.5,26.5,26.5,11.5,1627749.0,22022
12637,2022-12-30,Klay Thompson,GSW vs. POR,23.5,4.5,2.5,,0.5,4.5,30.5,27.5,26.5,6.5,202691.0,22022
12638,2022-12-30,Jevon Carter,MIL vs. MIN,8.5,,,0.5,1.5,,,12.5,,,1628975.0,22022
12639,2022-12-30,Jordan Clarkson,UTH @ SAC,20.5,3.5,3.5,0.5,0.5,2.5,28.5,24.5,24.5,7.5,203903.0,22022
12640,2022-12-30,Walker Kessler,UTH @ SAC,7.5,6.5,0.5,1.5,,,13.5,13.5,7.5,6.5,1631117.0,22022
12641,2022-12-30,Trae Young,ATL vs. LAL,27.5,2.5,9.5,0.5,0.5,2.5,40.5,30.5,37.5,12.5,1629027.0,22022
12642,2022-12-30,Trey Murphy III,NOR vs. PHI,12.5,4.5,1.5,0.5,,2.5,18.5,16.5,13.5,,1630530.0,22022
12643,2022-12-30,Harrison Barnes,SAC vs. UTH,14.5,5.5,1.5,0.5,0.5,1.5,21.5,19.5,16.5,7.5,203084.0,22022
12644,2022-12-30,CJ McCollum,NOR vs. PHI,19.5,4.5,5.5,,0.5,2.5,29.5,24.5,25.5,10.5,203468.0,22022
12645,2022-12-30,Jerami Grant,POR @ GSW,23.5,4.5,2.5,0.5,0.5,,32.5,29.5,26.5,6.5,203924.0,22022
12646,2022-12-30,Patrick Williams,CHI vs. DET,10.5,4.5,1.5,0.5,0.5,,17.5,15.5,12.5,6.5,1630172.0,22022
12647,2022-12-30,Zion Williamson,NOR vs. PHI,26.5,7.5,5.5,0.5,1.5,0.5,38.5,33.5,31.5,12.5,1629627.0,22022
12648,2022-12-30,Kentavious Caldwell-Pope,DEN vs. MIA,10.5,2.5,1.5,0.5,0.5,1.5,16.5,14.5,13.5,4.5,203484.0,22022
12649,2022-12-30,Rui Hachimura,WAS @ ORL,14.5,4.5,1.5,0.5,0.5,1.5,21.5,19.5,16.5,6.5,1629060.0,22022
12650,2022-12-30,Chris Paul,PHO @ TOR,14.5,,9.5,0.5,1.5,,,,,,101108.0,22022
12651,2022-12-30,Kevon Looney,GSW vs. POR,8.5,9.5,2.5,0.5,,,,,,12.5,1626172.0,22022
12652,2022-12-30,Kyle Kuzma,WAS @ ORL,23.5,7.5,3.5,0.5,0.5,,35.5,31.5,27.5,11.5,1628398.0,22022
12653,2022-12-30,Thomas Bryant,LAL @ ATL,14.5,,1.5,0.5,0.5,0.5,,21.5,15.5,,1628418.0,22022
12654,2022-12-30,Isaiah Stewart,DET @ CHI,11.5,,1.5,0.5,0.5,1.5,19.5,17.5,,7.5,1630191.0,22022
12655,2022-12-30,Malik Beasley,UTH @ SAC,12.5,2.5,1.5,0.5,0.5,2.5,16.5,15.5,13.5,4.5,1627736.0,22022
12656,2022-12-30,Jarred Vanderbilt,UTH @ SAC,8.5,6.5,2.5,,0.5,0.5,17.5,15.5,10.5,9.5,1629020.0,22022
12657,2022-12-30,Davion Mitchell,SAC vs. UTH,6.5,1.5,2.5,0.5,0.5,0.5,10.5,8.5,9.5,3.5,1630558.0,22022
12658,2022-12-30,Damian Lillard,POR @ GSW,29.5,,,0.5,0.5,4.5,42.5,33.5,38.5,12.5,203081.0,22022
12659,2022-12-30,Kristaps Porzingis,WAS @ ORL,22.5,8.5,2.5,1.5,0.5,1.5,34.5,32.5,26.5,12.5,204001.0,22022
12660,2022-12-30,Anfernee Simons,POR @ GSW,22.5,2.5,3.5,0.5,0.5,3.5,29.5,26.5,27.5,6.5,1629014.0,22022
12661,2022-12-30,Giannis Antetokounmpo,MIL vs. MIN,36.5,12.5,6.5,0.5,0.5,0.5,55.5,48.5,42.5,19.5,203507.0,22022
12662,2022-12-30,Jaden Ivey,DET @ CHI,15.5,3.5,4.5,0.5,0.5,,23.5,18.5,19.5,8.5,1631093.0,22022
12663,2022-12-30,Terrence Ross,ORL vs. WAS,12.5,3.5,1.5,0.5,0.5,1.5,16.5,15.5,13.5,5.5,203082.0,22022
12664,2022-12-30,Domantas Sabonis,SAC vs. UTH,20.5,13.5,6.5,0.5,0.5,0.5,41.5,34.5,27.5,20.5,1627734.0,22022
12665,2022-12-30,Torrey Craig,PHO @ TOR,9.5,5.5,1.5,0.5,0.5,1.5,16.5,14.5,11.5,6.5,1628470.0,22022
12666,2022-12-30,Josh Hart,POR @ GSW,,9.5,3.5,0.5,1.5,0.5,23.5,,15.5,13.5,1628404.0,22022
12667,2022-12-30,Kevin Huerter,SAC vs. UTH,13.5,2.5,2.5,0.5,0.5,2.5,19.5,17.5,16.5,5.5,1628989.0,22022
12668,2022-12-30,Bobby Portis Jr.,MIL vs. MIN,,,1.5,,,0.5,,,,,,22022
12669,2022-12-30,Jalen Duren,DET @ CHI,9.5,,1.5,0.5,0.5,,21.5,19.5,10.5,11.5,1631105.0,22022
12670,2022-12-30,Daniel Gafford,WAS @ ORL,9.5,5.5,0.5,1.5,0.5,,15.5,14.5,9.5,6.5,1629655.0,22022
12671,2022-12-30,Tyrese Maxey,PHI @ NOR,,1.5,,0.5,0.5,1.5,,,,,1630178.0,22022
12672,2022-12-30,Deandre Ayton,PHO @ TOR,22.5,,1.5,0.5,0.5,0.5,34.5,32.5,23.5,,1629028.0,22022
12673,2022-12-30,Jaden McDaniels,MIN @ MIL,11.5,3.5,,0.5,0.5,1.5,16.5,15.5,,6.5,1630183.0,22022
12674,2022-12-30,Draymond Green,GSW vs. POR,8.5,7.5,6.5,0.5,0.5,0.5,21.5,15.5,14.5,14.5,203110.0,22022
12675,2022-12-30,Malik Monk,SAC vs. UTH,15.5,2.5,3.5,0.5,0.5,1.5,21.5,18.5,19.5,5.5,1628370.0,22022
12676,2022-12-30,Anthony Edwards,MIN @ MIL,25.5,6.5,4.5,0.5,1.5,2.5,35.5,31.5,28.5,11.5,1630162.0,22022
12677,2022-12-30,Scottie Barnes,TOR vs. PHO,15.5,,5.5,0.5,0.5,0.5,27.5,22.5,20.5,12.5,1630567.0,22022
12678,2022-12-30,Brook Lopez,MIL vs. MIN,15.5,6.5,1.5,2.5,0.5,1.5,23.5,22.5,17.5,7.5,201572.0,22022
12679,2022-12-30,LeBron James,LAL @ ATL,31.5,7.5,5.5,0.5,0.5,2.5,45.5,39.5,37.5,14.5,2544.0,22022
12680,2022-12-30,Kelly Olynyk,UTH @ SAC,,4.5,,0.5,0.5,1.5,,,,,203482.0,22022
12681,2022-12-30,Bol Bol,ORL vs. WAS,15.5,9.5,1.5,1.5,,0.5,26.5,24.5,17.5,10.5,1629626.0,22022
12682,2022-12-30,OG Anunoby,TOR vs. PHO,17.5,5.5,2.5,0.5,1.5,1.5,25.5,23.5,20.5,7.5,,22022
12683,2022-12-30,D'Angelo Russell,MIN @ MIL,18.5,2.5,6.5,0.5,0.5,2.5,27.5,21.5,24.5,9.5,1626156.0,22022
12684,2022-12-30,Bogdan Bogdanovic,ATL vs. LAL,16.5,3.5,2.5,0.5,0.5,2.5,24.5,21.5,19.5,6.5,203992.0,22022
12685,2022-12-30,Onyeka Okongwu,ATL vs. LAL,11.5,9.5,0.5,1.5,0.5,,23.5,22.5,13.5,11.5,1630168.0,22022
12686,2022-12-30,P.J. Tucker,PHI @ NOR,,3.5,,0.5,0.5,0.5,,,,,200782.0,22022
12687,2022-12-30,Bojan Bogdanovic,DET @ CHI,21.5,3.5,2.5,0.5,,2.5,27.5,24.5,24.5,,202711.0,22022
12688,2022-12-30,Pascal Siakam,TOR vs. PHO,,8.5,6.5,0.5,1.5,1.5,41.5,34.5,32.5,15.5,1627783.0,22022
12689,2022-12-30,Mike Conley,UTH @ SAC,,,6.5,0.5,0.5,1.5,,,,9.5,201144.0,22022
12690,2022-12-30,Mikal Bridges,PHO @ TOR,16.5,3.5,2.5,0.5,0.5,2.5,,,19.5,6.5,1628969.0,22022
12691,2022-12-30,Monte Morris,WAS @ ORL,10.5,2.5,5.5,0.5,0.5,1.5,19.5,,16.5,9.5,1628420.0,22022
12692,2022-12-30,Collin Sexton,UTH @ SAC,11.5,1.5,,0.5,0.5,0.5,15.5,13.5,13.5,4.5,1629012.0,22022
12693,2022-12-30,Jamal Murray,DEN vs. MIA,19.5,3.5,,,,,28.5,,,,1627750.0,22022
12694,2022-12-30,Jordan Poole,GSW vs. POR,,3.5,4.5,0.5,0.5,3.5,,,,8.5,1629673.0,22022
12695,2022-12-30,Keegan Murray,SAC vs. UTH,,,0.5,0.5,0.5,1.5,,,,,1631099.0,22022
12696,2022-12-30,Russell Westbrook III,LAL @ ATL,16.5,6.5,7.5,0.5,0.5,1.5,30.5,,23.5,13.5,,22022
12697,2022-12-30,Lauri Markkanen,UTH @ SAC,23.5,7.5,1.5,0.5,0.5,3.5,32.5,31.5,24.5,9.5,1628374.0,22022
12698,2022-12-30,Grayson Allen,MIL vs. MIN,11.5,3.5,,0.5,0.5,2.5,18.5,15.5,14.5,6.5,1628960.0,22022
12699,2022-12-30,Donte DiVincenzo,GSW vs. POR,,,,0.5,1.5,,,,,,1628978.0,22022
12700,2022-12-30,Corey Kispert,WAS @ ORL,9.5,2.5,1.5,0.5,0.5,1.5,13.5,12.5,,3.5,1630557.0,22022
12701,2022-12-31,Paul George,LAC @ IND,23.5,6.5,5.5,,1.5,2.5,34.5,29.5,29.5,11.5,202331.0,22022
12702,2022-12-31,Christian Wood,DAL @ SAS,19.5,8.5,1.5,1.5,0.5,2.5,30.5,28.5,21.5,11.5,1626174.0,22022
12703,2022-12-31,Luka Doncic,DAL @ SAS,33.5,8.5,9.5,0.5,1.5,,51.5,42.5,42.5,18.5,1629029.0,22022
12704,2022-12-31,Ivica Zubac,LAC @ IND,9.5,11.5,0.5,1.5,,,22.5,22.5,10.5,13.5,1627826.0,22022
12705,2022-12-31,Kawhi Leonard,LAC @ IND,21.5,6.5,3.5,,0.5,1.5,,28.5,,10.5,202695.0,22022
12706,2022-12-31,Kenyon Martin Jr.,HOU vs. NYK,9.5,,1.5,,,0.5,14.5,,10.5,5.5,1630231.0,22022
12707,2022-12-31,Ben Simmons,BKN @ CHA,9.5,6.5,6.5,0.5,1.5,,22.5,,16.5,13.5,1627732.0,22022
12708,2022-12-31,Kyrie Irving,BKN @ CHA,26.5,4.5,4.5,0.5,0.5,3.5,35.5,30.5,31.5,9.5,202681.0,22022
12709,2022-12-31,Spencer Dinwiddie,DAL @ SAS,15.5,3.5,4.5,0.5,0.5,2.5,,19.5,,,203915.0,22022
12710,2022-12-31,John Wall,LAC @ IND,8.5,2.5,,0.5,0.5,0.5,,,,6.5,202322.0,22022
12711,2022-12-31,Eric Gordon,HOU vs. NYK,10.5,1.5,2.5,0.5,0.5,1.5,14.5,12.5,12.5,4.5,201569.0,22022
12712,2022-12-31,Kevin Durant,BKN @ CHA,28.5,6.5,5.5,0.5,0.5,2.5,41.5,35.5,34.5,12.5,201142.0,22022
12713,2022-12-31,Luke Kennard,LAC @ IND,7.5,,1.5,0.5,0.5,1.5,,,8.5,,1628379.0,22022
12714,2022-12-31,De'Anthony Melton,PHI @ OKC,13.5,5.5,,,1.5,2.5,,,17.5,,1629001.0,22022
12715,2022-12-31,Kevin Love,CLE @ CHI,12.5,8.5,3.5,0.5,0.5,,,,16.5,12.5,201567.0,22022
12716,2022-12-31,Kevin Porter Jr.,HOU vs. NYK,18.5,4.5,5.5,,1.5,,29.5,24.5,24.5,10.5,1629645.0,22022
12717,2022-12-31,Kelly Olynyk,UTH vs. MIA,9.5,4.5,,,0.5,1.5,16.5,14.5,12.5,6.5,203482.0,22022
12718,2022-12-31,Alperen Sengun,HOU vs. NYK,11.5,7.5,2.5,0.5,0.5,,,20.5,,10.5,1630578.0,22022
12719,2022-12-31,Marcus Morris Sr.,LAC @ IND,11.5,4.5,1.5,0.5,0.5,1.5,,16.5,13.5,6.5,202694.0,22022
12720,2022-12-31,P.J. Washington,CHA vs. BKN,14.5,4.5,1.5,0.5,0.5,1.5,21.5,19.5,16.5,,1629023.0,22022
12721,2022-12-31,Mike Conley,UTH vs. MIA,9.5,2.5,6.5,0.5,0.5,1.5,19.5,12.5,16.5,8.5,201144.0,22022
12722,2022-12-31,Jeremy Sochan,SAS vs. DAL,11.5,,,,0.5,0.5,,,,,1631110.0,22022
12723,2022-12-31,Gordon Hayward,CHA vs. BKN,14.5,4.5,3.5,0.5,0.5,1.5,22.5,19.5,17.5,7.5,202330.0,22022
12724,2022-12-31,Ja Morant,MEM vs. NOR,26.5,5.5,8.5,0.5,1.5,1.5,41.5,33.5,35.5,15.5,1629630.0,22022
12725,2022-12-31,Tyrese Haliburton,IND vs. LAC,18.5,3.5,9.5,,1.5,2.5,31.5,22.5,28.5,12.5,1630169.0,22022
12726,2022-12-31,Reggie Jackson,LAC @ IND,10.5,2.5,2.5,0.5,0.5,1.5,,13.5,14.5,,202704.0,22022
12727,2022-12-31,Jonas Valanciunas,NOR @ MEM,13.5,8.5,1.5,0.5,,0.5,24.5,23.5,15.5,10.5,202685.0,22022
12728,2022-12-31,Luguentz Dort,OKC vs. PHI,13.5,3.5,1.5,0.5,0.5,1.5,19.5,18.5,16.5,,1629652.0,22022
12729,2022-12-31,Jaren Jackson Jr.,MEM vs. NOR,13.5,5.5,0.5,2.5,0.5,1.5,21.5,20.5,15.5,,1628991.0,22022
12730,2022-12-31,Nikola Vucevic,CHI vs. CLE,15.5,8.5,2.5,0.5,0.5,1.5,27.5,24.5,18.5,11.5,202696.0,22022
12731,2022-12-31,Tre Jones,SAS vs. DAL,13.5,4.5,5.5,0.5,1.5,0.5,24.5,18.5,19.5,10.5,1630200.0,22022
12732,2022-12-31,Dillon Brooks,MEM vs. NOR,16.5,3.5,2.5,0.5,0.5,2.5,22.5,20.5,19.5,6.5,1628415.0,22022
12733,2022-12-31,Kyle Lowry,MIA @ UTH,12.5,3.5,5.5,0.5,1.5,1.5,23.5,17.5,19.5,9.5,200768.0,22022
12734,2022-12-31,Quentin Grimes,NYK @ HOU,15.5,,,,,,,,,,1629656.0,22022
12735,2022-12-31,Jalen Duren,DET @ MIN,8.5,,1.5,0.5,0.5,,21.5,19.5,,11.5,1631105.0,22022
12736,2022-12-31,Lauri Markkanen,UTH vs. MIA,22.5,7.5,1.5,,0.5,3.5,32.5,30.5,24.5,,1628374.0,22022
12737,2022-12-31,Jalen Green,HOU vs. NYK,22.5,,3.5,0.5,0.5,2.5,30.5,26.5,25.5,7.5,1630224.0,22022
12738,2022-12-31,Jabari Smith Jr.,HOU vs. NYK,12.5,6.5,1.5,0.5,0.5,1.5,20.5,19.5,14.5,7.5,1631095.0,22022
12739,2022-12-31,Caris LeVert,CLE @ CHI,16.5,4.5,4.5,0.5,0.5,1.5,25.5,20.5,21.5,9.5,1627747.0,22022
12740,2022-12-31,Keldon Johnson,SAS vs. DAL,22.5,4.5,2.5,0.5,0.5,2.5,30.5,27.5,25.5,7.5,1629640.0,22022
12741,2022-12-31,Buddy Hield,IND vs. LAC,15.5,4.5,2.5,0.5,0.5,3.5,23.5,20.5,18.5,7.5,1627741.0,22022
12742,2022-12-31,D'Angelo Russell,MIN vs. DET,17.5,2.5,6.5,,1.5,2.5,27.5,21.5,24.5,9.5,1626156.0,22022
12743,2022-12-31,Royce O'Neale,BKN @ CHA,8.5,4.5,3.5,0.5,0.5,2.5,16.5,12.5,11.5,7.5,1626220.0,22022
12744,2022-12-31,P.J. Tucker,PHI @ OKC,,3.5,,0.5,,,,7.5,,,200782.0,22022
